symbol,ev,confidence
USDCHF,-0.08464345317086981,LOW
AUDUSD,0.2790921789787533,VERY HIGH
NZDUSD,-0.23138224900569435,LOW
USDCAD,-0.22242404711983332,LOW
EURGBP,0.013670254801282863,LOW
EURJPY,-0.14556031784329237,LOW
GBPJPY,-0.006901767906514397,LOW
XAUUSD,-0.00837571494442691,LOW
XAGUSD,0.29586166277331793,VERY HIGH
BTCUSD,-0.19567798205062314,LOW
ETHUSD,-0.03260337943834766,LOW
SPX500,-0.2079400847761323,LOW
NAS100,-0.25637067873837366,LOW
EURUSD,0.2726545932532938,VERY HIGH
GBPUSD,0.28943723169211155,VERY HIGH
USDJPY,-0.04300193986557533,LOW
USDCHF,-0.1504507241451473,LOW
AUDUSD,0.17268346203393575,VERY HIGH
NZDUSD,0.21673178864841375,VERY HIGH
USDCAD,0.167941845147835,VERY HIGH
EURGBP,-0.14899688622242202,LOW
EURJPY,0.19633630075433867,VERY HIGH
GBPJPY,-0.09508593503840784,LOW
XAUUSD,-0.08417174909368305,LOW
XAGUSD,0.25636932942425283,VERY HIGH
BTCUSD,0.1752911140187337,VERY HIGH
ETHUSD,0.2368817337097893,VERY HIGH
SPX500,-0.0699888951488977,LOW
NAS100,-0.132764657282113,LOW
EURUSD,-0.10004947040791012,LOW
GBPUSD,-0.14459388192328387,LOW
USDJPY,-0.19365690930383267,LOW
USDCHF,0.19701766468989698,VERY HIGH
AUDUSD,0.052788496650546496,MODERATE
NZDUSD,0.17755511360338086,VERY HIGH
USDCAD,0.02453314767316233,LOW
EURGBP,0.21989603519830198,VERY HIGH
EURJPY,0.13069767451194375,HIGH
GBPJPY,0.010765441829681458,LOW
XAUUSD,0.1876383712487732,VERY HIGH
XAGUSD,-0.07539656645396862,LOW
BTCUSD,-0.08370284495686783,LOW
ETHUSD,-0.19426591794889614,LOW
SPX500,-0.10398693413432275,LOW
NAS100,0.08302691712090982,HIGH
EURUSD,0.08439429250443727,HIGH
GBPUSD,0.10946891500030552,HIGH
USDJPY,0.1688136215453994,VERY HIGH
USDCHF,0.27365119310973207,VERY HIGH
AUDUSD,0.2705748192666196,VERY HIGH
NZDUSD,0.19053075026553007,VERY HIGH
USDCAD,0.1588643577438257,VERY HIGH
EURGBP,0.052780502308599535,MODERATE
EURJPY,-0.16484037056385906,LOW
GBPJPY,-0.22582651866921477,LOW
XAUUSD,-0.15623535683673026,LOW
XAGUSD,0.10532532718430002,HIGH
BTCUSD,0.18480194055466864,VERY HIGH
ETHUSD,0.23354182675101512,VERY HIGH
SPX500,-0.1688266209409899,LOW
NAS100,0.1125596257318628,HIGH
EURUSD,-0.06183230026134506,LOW
GBPUSD,0.24541225012984305,VERY HIGH
USDJPY,-0.22343040878922651,LOW
USDCHF,0.10301932799700608,HIGH
AUDUSD,0.04037741382406211,MODERATE
NZDUSD,0.15191691659327325,VERY HIGH
USDCAD,-0.247003155451607,LOW
EURGBP,0.24003683517815907,VERY HIGH
EURJPY,0.11088550517270851,HIGH
GBPJPY,-0.04292486862038368,LOW
XAUUSD,-0.03470381184992484,LOW
XAGUSD,0.059933025512834776,MODERATE
BTCUSD,-0.1423515170612671,LOW
ETHUSD,-0.10082271155414638,LOW
SPX500,-0.20420168687182322,LOW
NAS100,0.056744562546153704,MODERATE
EURUSD,0.045039076884926,MODERATE
GBPUSD,-0.21882434719286248,LOW
USDJPY,-0.13053404886983072,LOW
USDCHF,0.03816405135207342,MODERATE
AUDUSD,0.017113650333919213,LOW
NZDUSD,0.060136692196525746,MODERATE
USDCAD,0.03996539470746293,MODERATE
EURGBP,0.1703424843773143,VERY HIGH
EURJPY,-0.14636532900315555,LOW
GBPJPY,0.03380917056436528,MODERATE
XAUUSD,0.0315957552929427,MODERATE
XAGUSD,-0.16483267372255328,LOW
BTCUSD,-0.1472785609065411,LOW
ETHUSD,0.23241777079649054,VERY HIGH
SPX500,0.0989953921264606,HIGH
NAS100,0.19084581011734852,VERY HIGH
EURUSD,0.0746264873747894,HIGH
GBPUSD,-0.23364413894074032,LOW
USDJPY,0.100660454726853,HIGH
USDCHF,0.01025621187400693,LOW
AUDUSD,0.11391923501694773,HIGH
NZDUSD,0.2667190122260334,VERY HIGH
USDCAD,-0.08053627185700152,LOW
EURGBP,0.13170955685350919,HIGH
EURJPY,-0.16155579326965389,LOW
GBPJPY,-0.2147315989617729,LOW
XAUUSD,0.1873363705734233,VERY HIGH
XAGUSD,0.22318404660067398,VERY HIGH
BTCUSD,-0.02123150519337578,LOW
ETHUSD,-0.13143213516320365,LOW
SPX500,-0.1104420557677684,LOW
NAS100,-0.18702629162248705,LOW
EURUSD,-0.0835046457696998,LOW
GBPUSD,-0.030065473076064338,LOW
USDJPY,0.2651477502095622,VERY HIGH
USDCHF,0.252359118857032,VERY HIGH
AUDUSD,0.25755105665863576,VERY HIGH
NZDUSD,0.026987649643308395,LOW
USDCAD,-0.08815967398921548,LOW
EURGBP,0.08866743480543418,HIGH
EURJPY,0.18937615500577812,VERY HIGH
GBPJPY,-0.07523857721306212,LOW
XAUUSD,0.20242915958989205,VERY HIGH
XAGUSD,-0.25282067161840927,LOW
BTCUSD,0.16932588504852392,VERY HIGH
ETHUSD,0.1593686699114116,VERY HIGH
SPX500,-0.07850314291747809,LOW
NAS100,-0.013757785084080569,LOW
EURUSD,-0.004642266185220524,LOW
GBPUSD,0.14880465040586996,HIGH
USDJPY,0.0898786731073892,HIGH
USDCHF,0.21263343755649458,VERY HIGH
AUDUSD,-0.054651676858189606,LOW
NZDUSD,0.2561160570849574,VERY HIGH
USDCAD,0.09062258120350215,HIGH
EURGBP,-0.07883878789010887,LOW
EURJPY,-0.11631240690826608,LOW
GBPJPY,-0.10383287602579586,LOW
XAUUSD,0.08016861770939085,HIGH
XAGUSD,0.07607720085527599,HIGH
BTCUSD,0.2895898657150077,VERY HIGH
ETHUSD,-0.054160448289369376,LOW
SPX500,-0.2518796800704835,LOW
NAS100,0.11497595536804348,HIGH
EURUSD,0.2291984480311653,VERY HIGH
GBPUSD,0.19495730401654274,VERY HIGH
USDJPY,0.07474373316678011,HIGH
USDCHF,-0.17461913011252922,LOW
AUDUSD,0.28899124111401053,VERY HIGH
NZDUSD,-0.04887199634767476,LOW
USDCAD,0.13028132965611994,HIGH
EURGBP,0.15781979828469747,VERY HIGH
EURJPY,-0.13507035483147442,LOW
GBPJPY,-0.03803423598093259,LOW
XAUUSD,0.04718963964990598,MODERATE
XAGUSD,0.20933135044707316,VERY HIGH
BTCUSD,0.19005094257834426,VERY HIGH
ETHUSD,-0.1274392716296583,LOW
SPX500,-0.19854277122315553,LOW
NAS100,0.22690273406516182,VERY HIGH
